kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,tanggal,amount
"403827","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",23/02/2023,21000000
"440013","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2023,108500
"622035","032","03212","424119","0000000","0000","000","0","F","0","00000001","0000","2",05/06/2023,985000
"622035","032","03212","424919","0000000","0000","000","0","F","0","00000001","0000","2",05/06/2023,745001
"403822","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",24/01/2023,1438450
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",11/06/2023,750000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",06/01/2023,450000
"427511","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",04/07/2023,1930000
"238010","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",13/07/2023,4000000
"403829","032","03212","425991","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,882535
"403829","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",08/05/2023,252000
"403839","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",13/02/2023,400000
"403837","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",13/03/2023,200000
"239188","032","03212","424118","0000000","0000","000","0","F","0","00000001","0000","2",24/05/2023,24818000
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",26/05/2023,300000
"238741","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",04/04/2023,1100
"403828","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",02/05/2023,16454700
"622035","032","03212","424911","0000000","0000","000","0","F","0","00000001","0000","2",05/06/2023,1535815
"622035","032","03212","424919","0000000","0000","000","0","F","0","00000001","0000","2",26/06/2023,1871002
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",10/01/2023,1050000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",08/06/2023,3150000
"238010","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",17/05/2023,1500000
"239260","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",13/01/2023,69039279
"403833","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,45660
"403879","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",23/05/2023,125000
"403839","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",09/01/2023,2670000
"403839","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",20/01/2023,571949
"427630","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",13/01/2023,544
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",17/02/2023,1900000
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",09/05/2023,100000
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",05/06/2023,105000
"403828","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",20/07/2023,10960000
"622035","032","03212","424119","0000000","0000","000","0","F","0","00000001","0000","2",27/07/2023,56170280
"427511","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",28/03/2023,26250000
"403835","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",24/01/2023,1140000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",07/01/2023,450000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",17/01/2023,600000
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",12/06/2023,137445
"427511","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/08/2023,2879660
"403822","032","03212","425122","0000000","0000","000","0","D","0","00000001","0000","2",22/05/2023,3288500
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",06/05/2023,450000
"238010","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",21/02/2023,80000
"239260","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",30/03/2023,250000
"427551","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",22/06/2023,7000000
"403823","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,248100
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",17/05/2023,665000
"403832","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",06/06/2023,60000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",07/06/2023,1985000
"403839","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",30/05/2023,250000
"634146","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,3836030
"403820","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2023,154032
"237373","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",15/06/2023,1530
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",09/02/2023,100000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",19/05/2023,300000
"403827","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",09/06/2023,59900000
"403827","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",18/01/2023,4893600
"440013","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,108500
"403827","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2023,1379258
"440013","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",09/05/2023,550000
"440013","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",28/04/2023,675000
"622035","032","03212","424112","0000000","0000","000","0","F","0","00000001","0000","2",31/03/2023,73400000
"622035","032","03212","424924","0000000","0000","000","0","F","0","00000001","0000","2",26/06/2023,9196600
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",16/03/2023,2400000
"238010","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,4711010
"238010","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",30/01/2023,4400000
"403823","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",10/01/2023,132237
"652009","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,1264700
"403832","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",14/06/2023,20000
"403832","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",17/02/2023,49935000
"403829","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",09/05/2023,9962000
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",13/06/2023,2400000
"403826","032","03212","425122","0000000","0000","000","0","D","0","00000001","0000","2",20/01/2023,8699999
"427582","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,1018116
"634146","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",13/01/2023,167010
"634146","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,3836030
"403837","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",17/05/2023,1216000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",11/05/2023,150000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",08/05/2023,125000
"352595","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",16/05/2023,80000
"238741","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",26/06/2023,950000
"403827","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",29/04/2023,34000000
"403827","032","03212","425911","0000000","0000","000","0","D","0","00000001","0000","2",27/01/2023,400000
"403828","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",04/07/2023,5000000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",14/06/2023,450000
"427511","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",20/07/2023,3000000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",23/06/2023,600000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",30/03/2023,450000
"427511","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",08/06/2023,200000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",19/05/2023,1674500
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",08/05/2023,399500
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",25/05/2023,3000000
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",12/06/2023,1200000
"403839","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",30/05/2023,1650000
"238755","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,2151169
"427618","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",03/04/2023,500000
"427630","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2023,3329024
"238762","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",22/02/2023,52650000
"238762","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",14/06/2023,657485
"239188","032","03212","424924","0000000","0000","000","0","F","0","00000001","0000","2",03/03/2023,23589325
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",18/03/2023,100000
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",25/01/2023,300000
"427511","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2023,2834059
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",11/02/2023,13050000
"239260","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",15/03/2023,14580000
"427551","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,284000
"653526","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",08/03/2023,21440000
"653526","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",10/03/2023,16080000
"403829","032","03212","425122","0000000","0000","000","0","D","0","00000001","0000","2",17/03/2023,123000000
"403839","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,866995
"403839","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",16/05/2023,1500000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",17/04/2023,900000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",24/05/2023,125000
"403837","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",06/06/2023,342000
"403820","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",28/04/2023,547641
"239188","032","03212","424929","0000000","0000","000","0","F","0","00000001","0000","2",27/06/2023,1300000
"239188","032","03212","424923","0000000","0000","000","0","F","0","00000001","0000","2",27/06/2023,26091789
"239188","032","03212","424312","0000000","0000","000","0","F","0","00000001","0000","2",25/07/2023,180000000
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",19/06/2023,5525000
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",23/05/2023,200000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",20/02/2023,9800000
"238741","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",05/07/2023,960000
"440013","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,108500
"440013","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",17/05/2023,73590000
"622035","032","03212","424118","0000000","0000","000","0","F","0","00000001","0000","2",05/06/2023,50260000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",23/02/2023,2250000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",04/05/2023,1800000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",05/01/2023,150000
"427551","032","03212","425913","0000000","0000","000","0","D","0","00000001","0000","2",04/04/2023,35756100
"427573","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",17/07/2023,13003400
"653526","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",03/02/2023,10720000
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",01/03/2023,4900000
"403879","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",05/05/2023,100000
"403839","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",02/02/2023,571949
"634146","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",17/02/2023,4500000
"634146","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",27/07/2023,200000
"634146","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",28/04/2023,500000
"238762","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",06/06/2023,3760000
"403875","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",15/05/2023,300000
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",28/04/2023,1275000
"440013","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",08/06/2023,1350000
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",08/05/2023,4500000
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",06/04/2023,1000000
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",13/01/2023,165000
"403828","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,1032650
"622035","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",18/01/2023,59
"427511","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",02/02/2023,3034750
"403835","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",25/01/2023,50000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",22/05/2023,300000
"239260","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",16/02/2023,1121035
"652009","032","03212","425122","0000000","0000","000","0","D","0","00000001","0000","2",09/03/2023,6333333
"403832","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,1171835
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",26/07/2023,285000
"403879","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",16/06/2023,4290000
"403838","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",10/02/2023,32831
"427582","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",07/06/2023,5498600
"238755","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",16/02/2023,49
"634146","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",12/02/2023,334020
"634146","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,3752525
"427630","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,3329024
"238762","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",18/01/2023,11716660
"239188","032","03212","424924","0000000","0000","000","0","F","0","00000001","0000","2",31/03/2023,2152985
"403875","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",30/05/2023,1996000
"238741","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",26/01/2023,414564
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",24/03/2023,1200000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",06/02/2023,39150000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",13/06/2023,252150000
"403835","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",07/02/2023,800000
"427511","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",22/05/2023,42020000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",16/01/2023,1291000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",05/07/2023,3482000
"403829","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",04/05/2023,360000
"403838","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2023,32831
"427582","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",21/03/2023,2270700
"427582","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",05/07/2023,2998200
"427618","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",22/05/2023,200000
"634146","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",25/05/2023,167010
"238762","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,407350
"238762","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",03/07/2023,13200000
"352595","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",09/06/2023,2950000
"239188","032","03212","424113","0000000","0000","000","0","F","0","00000001","0000","2",03/03/2023,10800000
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",15/05/2023,150000
"403827","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",30/03/2023,30600000
"403827","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",27/04/2023,7091000
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",07/03/2023,750000
"622035","032","03212","424922","0000000","0000","000","0","F","0","00000001","0000","2",26/06/2023,2582300
"622035","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,4575354
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",25/02/2023,900000
"427511","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",22/02/2023,16940000
"427511","032","03212","411211","0000000","0000","000","0","0","0","00000000","0000","2",10/03/2023,1332407
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",05/04/2023,2850000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",27/06/2023,3689000
"403823","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,248100
"403823","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",11/04/2023,6998500
"403832","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/08/2023,1231300
"653526","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,1324000
"403829","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",01/06/2023,498750
"403839","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",07/06/2023,400000
"403837","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",03/03/2023,200000
"403837","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,3594934
"352595","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",14/04/2023,310000
"239188","032","03212","424929","0000000","0000","000","0","F","0","00000001","0000","2",24/05/2023,2800000
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",19/05/2023,200000
"440013","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",12/05/2023,825000
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",10/04/2023,3375000
"403828","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,2554488
"622035","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",14/04/2023,204158
"622035","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",08/06/2023,194450
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",02/02/2023,19725000
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",05/01/2023,27489
"427511","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",04/01/2023,27489
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",26/06/2023,450000
"403821","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",20/07/2023,273222
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",24/03/2023,1727500
"403833","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,390747
"403830","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",23/02/2023,1500000
"403879","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",22/05/2023,34762500
"427618","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",20/03/2023,12000000
"634146","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",26/04/2023,55825000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",25/05/2023,150000
"238762","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",03/02/2023,59150
"238762","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",03/02/2023,2630000
"238762","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",26/07/2023,34880000
"239188","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",30/01/2023,700
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",08/04/2023,300000
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",08/05/2023,75000
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",24/05/2023,75000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",14/05/2023,450000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",04/04/2023,450000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",12/04/2023,10470000
"238010","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",17/02/2023,500000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",06/07/2023,4835000
"427551","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,1272562
"403823","032","03212","425621","0000000","0000","000","0","D","0","00000001","0000","2",17/02/2023,110000
"403823","032","03212","425621","0000000","0000","000","0","D","0","00000001","0000","2",06/07/2023,235000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",10/07/2023,467000
"403832","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,1171835
"403829","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",07/06/2023,10310400
"427582","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",16/05/2023,757800
"403839","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",28/03/2023,28800000
"427618","032","03212","425699","0000000","0000","000","0","D","0","00000001","0000","2",28/02/2023,12000000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",27/04/2023,175000
"403837","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",05/06/2023,25000
"403837","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/03/2023,3594934
"238762","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",30/01/2023,59150
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",12/06/2023,3315000
"238741","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",26/01/2023,1043
"440013","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",16/06/2023,520000
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",04/04/2023,1100000
"622035","032","03212","424119","0000000","0000","000","0","F","0","00000001","0000","2",28/04/2023,122167740
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",17/03/2023,1800000
"427511","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,2879660
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",06/03/2023,3150000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",11/04/2023,2219000
"403833","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,390747
"427573","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",21/07/2023,4335000
"403823","032","03212","425621","0000000","0000","000","0","D","0","00000001","0000","2",31/03/2023,-110000
"652009","032","03212","425122","0000000","0000","000","0","D","0","00000001","0000","2",10/07/2023,14994888
"403832","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,1231300
"653526","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2023,1324000
"403829","032","03212","425991","0000000","0000","000","0","0","0","00000000","0000","2",01/06/2023,882535
"403839","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",10/01/2023,260099
"403839","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",27/04/2023,2925000
"634146","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",17/07/2023,1115000
"634146","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",27/03/2023,400000
"403837","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",04/03/2023,100000
"238762","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",27/01/2023,38800
"238762","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,93
"239188","032","03212","424923","0000000","0000","000","0","F","0","00000001","0000","2",25/07/2023,58236828
"403828","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/05/2023,983150
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",10/01/2023,600000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",18/02/2023,450000
"427511","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",31/05/2023,12450000
"427511","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",26/05/2023,12000000
"238010","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",26/07/2023,3700000
"427551","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/04/2023,1604505
"427551","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/01/2023,1272562
"403823","032","03212","425629","0000000","0000","000","0","D","0","00000001","0000","2",17/02/2023,440000
"653526","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",11/02/2023,10720000
"403829","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",03/02/2023,1932000
"427618","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",31/05/2023,523000
"403837","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",17/06/2023,500000
"238762","032","03212","425911","0000000","0000","000","0","0","0","00000000","0000","2",01/07/2023,7092729
"239188","032","03212","424118","0000000","0000","000","0","F","0","00000001","0000","2",03/03/2023,63377800
"239188","032","03212","424919","0000000","0000","000","0","F","0","00000001","0000","2",28/04/2023,2175000
"403875","032","03212","425411","0000000","0000","000","0","D","0","00000001","0000","2",30/05/2023,475000
"440013","032","03212","425412","0000000","0000","000","0","D","0","00000001","0000","2",26/03/2023,2300000
"403827","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",13/01/2023,75500000
"403828","032","03212","425289","0000000","0000","000","0","D","0","00000001","0000","2",06/07/2023,1220000
"403828","032","03212","425119","0000000","0000","000","0","D","0","00000001","0000","2",17/07/2023,2700000
"239260","032","03212","425912","0000000","0000","000","0","D","0","00000001","0000","2",17/02/2023,17346622
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",25/07/2023,1972000
"238010","032","03212","425151","0000000","0000","000","0","D","0","00000001","0000","2",14/07/2023,3530000
"403833","032","03212","425131","0000000","0000","000","0","D","0","00000001","0000","2",20/06/2023,960000
"403833","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/02/2023,390747
"403823","032","03212","425131","0000000","0000","000","0","0","0","00000000","0000","2",01/08/2023,248100
"653526","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",10/02/2023,42880000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",10/03/2023,4950000
"653526","032","03212","425421","0000000","0000","000","0","D","0","00000001","0000","2",21/02/2023,117920000
"403832","032","03212","425112","0000000","0000","000","0","D","0","00000001","0000","2",03/07/2023,190000
